日経会社コード,企業名称,決算期,決算種別,連結基準,決算月数,業種,資産合計,売上高,販管費,広告宣伝費,拡販費,研究開発費,設備投資額
0000244,サッポロホールディングス,2018/12,10,3,12,101005,639692,493908,143118,,,2840,27200
0000244,サッポロホールディングス,2019/12,10,3,12,101005,638722,491896,143490,,,2994,36400
0000244,サッポロホールディングス,2020/12,10,3,12,101005,616349,434723,127869,,,2559,19300
0000244,サッポロホールディングス,2021/12,10,3,12,101005,594551,437159,125637,,,2407,26700
0000245,アサヒグループホールディングス,2006/12,10,1,12,101005,1288501,1446385,407528,48775,,8484,36894
0000245,アサヒグループホールディングス,2007/12,10,1,12,101005,1324392,1464072,415935,51210,,8627,44481
0000245,アサヒグループホールディングス,2008/12,10,1,12,101005,1299058,1462747,414741,47480,,9074,36135
0000245,アサヒグループホールディングス,2009/12,10,1,12,101005,1433652,1472468,431247,50313,,9342,62376
0000245,アサヒグループホールディングス,2010/12,10,1,12,101005,1405358,1489460,450787,49529,,9399,36737
0000245,アサヒグループホールディングス,2011/12,10,1,12,101005,1529907,1462736,448302,43489,,8919,40225
0000245,アサヒグループホールディングス,2012/12,10,1,12,101005,1732187,1579076,495937,44017,,9613,50169
0000245,アサヒグループホールディングス,2013/12,10,1,12,101005,1791555,1714237,563916,52418,,10814,56639
0000245,アサヒグループホールディングス,2014/12,10,1,12,101005,1936609,1785478,583733,52738,247058,10718,73586
0000245,アサヒグループホールディングス,2015/12,10,3,12,101005,1804673,1689527,445996,50549,,10399,53600
0000245,アサヒグループホールディングス,2016/12,10,3,12,101005,2094332,1706901,460241,48092,,9550,71743
0000245,アサヒグループホールディングス,2017/12,10,3,12,101005,3346822,2084877,593108,60284,,11665,96265
0000245,アサヒグループホールディングス,2018/12,10,3,12,101005,3079315,2120291,595661,63559,,12365,83616
0000245,アサヒグループホールディングス,2019/12,10,3,12,101005,3140788,2089048,578774,61099,120241,12828,108012
0000245,アサヒグループホールディングス,2020/12,10,3,12,101005,4439378,2027762,576789,54301,117273,13189,103764
0000245,アサヒグループホールディングス,2021/12,10,3,12,101005,4547748,2236076,634940,81211,103810,14234,109021
0000246,キリンホールディングス,2006/12,10,1,12,101005,1963586,1665946,561735,66684,,28292,73062
0000246,キリンホールディングス,2007/12,10,1,12,101005,2469667,1801164,601942,69075,,28595,73685
0000246,キリンホールディングス,2008/12,10,1,12,101005,2619623,2303569,764696,72069,201273,54004,128441
0000246,キリンホールディングス,2009/12,10,1,12,101005,2861194,2278473,766216,68231,192714,58534,118248
0000246,キリンホールディングス,2010/12,10,1,12,101005,2649197,2177802,711380,64307,157040,55660,95154
0000246,キリンホールディングス,2011/12,10,1,12,101005,2854254,2071774,710058,59074,151176,58297,78069
0000246,キリンホールディングス,2012/12,10,1,12,101005,2951061,2186177,758682,79917,170244,55078,102227
0000246,キリンホールディングス,2013/12,10,1,12,101005,2896456,2254585,824177,78905,207423,54120,121418
0000246,キリンホールディングス,2014/12,10,1,12,101005,2965868,2195795,828930,77138,216906,57117,120118
0000246,キリンホールディングス,2015/12,10,1,12,101005,2443773,2196925,843320,68825,244424,61337,103705
0000246,キリンホールディングス,2016/12,10,3,12,101005,2422825,1853937,605313,,155801,61900,77808
0000246,キリンホールディングス,2017/12,10,3,12,101005,2398572,1863730,617953,,158210,59000,71797
0000246,キリンホールディングス,2018/12,10,3,12,101005,2303624,1930522,634041,,155657,58100,61603
0000246,キリンホールディングス,2019/12,10,3,12,101005,2412874,1941305,656807,,159262,66200,78335
0000246,キリンホールディングス,2020/12,10,3,12,101005,2459363,1849545,641768,,150287,64500,71295
0000246,キリンホールディングス,2021/12,10,3,12,101005,2471933,1821570,657412,,163074,69600,88323
0000247,宝ホールディングス,2006/03,10,1,12,101005,212466,196119,70062,3634,34629,3574,4905
0000247,宝ホールディングス,2007/03,10,1,12,101005,213393,198535,68550,3642,32435,3593,3617
0000247,宝ホールディングス,2008/03,10,1,12,101005,207843,191878,65507,4358,29373,3643,3852
0000247,宝ホールディングス,2009/03,10,1,12,101005,190792,192790,65090,4057,29707,3343,3616
0000247,宝ホールディングス,2010/03,10,1,12,101005,195495,190525,66146,4061,30595,3665,3645
0000247,宝ホールディングス,2011/03,10,1,12,101005,192448,189769,65953,3722,30892,3076,3735
0000247,宝ホールディングス,2012/03,10,1,12,101005,197437,198690,67963,3760,32435,3027,5330
0000247,宝ホールディングス,2013/03,10,1,12,101005,207586,200989,68225,3797,32837,3090,5282
0000247,宝ホールディングス,2014/03,10,1,12,101005,238577,209568,70631,3546,32953,3376,8967
0000247,宝ホールディングス,2015/03,10,1,12,101005,264438,219490,74003,3656,32817,3754,9533
0000247,宝ホールディングス,2016/03,10,1,12,101005,253253,225364,77815,3365,33470,4608,6003
0000247,宝ホールディングス,2017/03,10,1,12,101005,274368,234193,80458,3198,34291,4550,6658
0000247,宝ホールディングス,2018/03,10,1,12,101005,284281,268142,88999,3073,33688,5063,6414
0000247,宝ホールディングス,2019/03,10,1,12,101005,287106,277443,90945,2755,34012,4708,10671
0000247,宝ホールディングス,2020/03,10,1,12,101005,283882,281191,92781,2051,35073,4259,14195
0000247,宝ホールディングス,2021/03,10,1,12,101005,306918,278443,93999,2251,34127,5914,13775
0000247,宝ホールディングス,2022/03,10,1,12,101005,362438,300918,70187,2510,3883,6484,16213
0000249,オエノンホールディングス,2006/12,10,1,12,101005,58309,72966,18424,658,5927,573,2090
0000249,オエノンホールディングス,2007/12,10,1,12,101005,61482,77439,20132,839,6501,595,2672
0000249,オエノンホールディングス,2008/12,10,1,12,101005,68646,82893,16671,750,2511,595,7316
0000249,オエノンホールディングス,2009/12,10,1,12,101005,67752,83161,16196,500,2415,514,5246
0000249,オエノンホールディングス,2010/12,10,1,12,101005,62744,83707,15237,354,2175,469,636
0000249,オエノンホールディングス,2011/12,10,1,12,101005,60819,83361,13906,317,1249,477,643
0000249,オエノンホールディングス,2012/12,10,1,12,101005,59827,85367,13624,294,1238,477,1416
0000249,オエノンホールディングス,2013/12,10,1,12,101005,59600,85799,12945,258,1223,481,2716
0000249,オエノンホールディングス,2014/12,10,1,12,101005,60165,84186,13308,257,1212,479,1332
0000249,オエノンホールディングス,2015/12,10,1,12,101005,57297,82325,13270,203,985,476,1843
0000249,オエノンホールディングス,2016/12,10,1,12,101005,52310,79212,13111,279,925,470,925
0000249,オエノンホールディングス,2017/12,10,1,12,101005,54463,78739,12985,339,895,506,3748
0000249,オエノンホールディングス,2018/12,10,1,12,101005,53251,77151,12868,248,843,524,3071
0000249,オエノンホールディングス,2019/12,10,1,12,101005,52568,75444,12321,242,740,511,2806
0000249,オエノンホールディングス,2020/12,10,1,12,101005,51724,77712,11802,156,576,515,1671
0000249,オエノンホールディングス,2021/12,10,1,12,101005,52280,78618,11444,148,514,538,2190
0000252,養命酒製造,2006/03,10,0,12,101005,42132,13636,7894,4241,,327,293
0000252,養命酒製造,2007/03,10,0,12,101005,39210,12827,6725,3495,,297,147
0000252,養命酒製造,2008/03,10,0,12,101005,36938,13556,6973,3631,,311,1570
0000252,養命酒製造,2009/03,10,0,12,101005,34925,13734,7116,3578,,358,459
0000252,養命酒製造,2010/03,10,0,12,101005,33867,12323,6909,3248,,388,1515
0000252,養命酒製造,2011/03,10,0,12,101005,32445,11640,6885,3179,,404,129
0000252,養命酒製造,2012/03,10,0,12,101005,34081,11589,6331,2818,,402,135
0000252,養命酒製造,2013/03,10,0,12,101005,36674,12052,6407,2834,,433,1078
0000252,養命酒製造,2014/03,10,0,12,101005,37058,12968,6643,3090,,478,544
0000252,養命酒製造,2015/03,10,0,12,101005,42658,13149,6594,2908,,385,319
0000252,養命酒製造,2016/03,10,0,12,101005,42849,12703,6714,2844,,421,887
0000252,養命酒製造,2017/03,10,0,12,101005,44551,12276,6556,2533,,510,645
0000252,養命酒製造,2018/03,10,0,12,101005,47318,10655,6262,2164,,416,835
0000252,養命酒製造,2019/03,10,0,12,101005,46347,10523,6192,2240,,362,1885
0000252,養命酒製造,2020/03,10,0,12,101005,44879,10478,6175,2204,,315,801
0000252,養命酒製造,2021/03,10,0,12,101005,47869,10383,5738,1950,,242,646
0000252,養命酒製造,2022/03,10,0,12,101005,48614,10577,5688,2073,,286,455
0000256,日清オイリオグループ,2006/03,10,1,12,101004,190828,215479,42134,4460,,2043,5381
0000256,日清オイリオグループ,2007/03,10,1,12,101004,196007,241668,41642,4521,,2228,4614
0000256,日清オイリオグループ,2008/03,10,1,12,101004,205824,298196,41211,3852,,2254,3013
0000256,日清オイリオグループ,2009/03,10,1,12,101004,217487,337925,43291,4096,,2385,4085
0000256,日清オイリオグループ,2010/03,10,1,12,101004,222357,301299,46819,4689,,2328,10031
0000256,日清オイリオグループ,2011/03,10,1,12,101004,232310,305297,43524,3992,,2226,5646
0000256,日清オイリオグループ,2012/03,10,1,12,101004,237132,312628,43902,4254,,2015,5774
0000256,日清オイリオグループ,2013/03,10,1,12,101004,248580,309981,45110,4373,,1900,6659
0000256,日清オイリオグループ,2014/03,10,1,12,101004,232786,337148,45513,3557,,1940,7251
0000256,日清オイリオグループ,2015/03,10,1,12,101004,241625,329267,43746,3137,,1857,6511
0000256,日清オイリオグループ,2016/03,10,1,12,101004,231665,327836,42115,3444,,1768,9461
0000256,日清オイリオグループ,2017/03,10,1,12,101004,245831,324909,43639,4118,,1871,7699
0000256,日清オイリオグループ,2018/03,10,1,12,101004,271732,337998,43811,3964,,2157,10351
0000256,日清オイリオグループ,2019/03,10,1,12,101004,265285,343059,45994,4622,,2299,12050
0000256,日清オイリオグループ,2020/03,10,1,12,101004,277425,333416,48383,4884,,2343,12572
0000256,日清オイリオグループ,2021/03,10,1,12,101004,292154,336306,48065,4429,,2495,17983
0000256,日清オイリオグループ,2022/03,10,1,12,101004,344506,432778,45317,,,2702,9249
0000260,不二製油グループ本社,2006/03,10,1,12,101004,171936,175172,28826,1443,,3278,13676
0000260,不二製油グループ本社,2007/03,10,1,12,101004,181587,184910,29737,1242,,3230,12050
0000260,不二製油グループ本社,2008/03,10,1,12,101004,183388,214079,30397,1073,,3214,6812
0000260,不二製油グループ本社,2009/03,10,1,12,101004,172087,239369,29475,291,,3402,9370
0000260,不二製油グループ本社,2010/03,10,1,12,101004,174275,213229,28612,352,,3489,7793
0000260,不二製油グループ本社,2011/03,10,1,12,101004,174435,222714,29363,379,,3622,7598
0000260,不二製油グループ本社,2012/03,10,1,12,101004,183862,236594,28844,356,,3723,6184
0000260,不二製油グループ本社,2013/03,10,1,12,101004,197142,232161,29959,315,,3666,6500
0000260,不二製油グループ本社,2014/03,10,1,12,101004,202206,253004,32533,344,,3930,6127
0000260,不二製油グループ本社,2015/03,10,1,12,101004,223625,271903,33258,353,,3944,11155
0000260,不二製油グループ本社,2016/03,10,1,12,101004,266877,287537,40420,761,,4107,15347
0000260,不二製油グループ本社,2017/03,10,1,12,101004,272109,292547,41518,689,,4459,13610
0000260,不二製油グループ本社,2018/03,10,1,12,101004,270731,307645,43018,737,,4613,14698
0000260,不二製油グループ本社,2019/03,10,1,12,101004,390524,300844,46725,613,,4758,15943
0000260,不二製油グループ本社,2020/03,10,1,12,101004,367365,414727,56717,726,,5231,18042
0000260,不二製油グループ本社,2021/03,10,1,12,101004,358511,364779,47952,,,4994,20824
0000260,不二製油グループ本社,2022/03,10,1,12,101004,416617,433831,51303,,,5280,17286
0000263,キッコーマン,2006/03,10,1,12,101008,331781,359906,124373,7436,,3439,17156
0000263,キッコーマン,2007/03,10,1,12,101008,348995,392611,133396,8143,,3783,17064
0000263,キッコーマン,2008/03,10,1,12,101008,342287,413938,139736,8837,,3754,21304
0000263,キッコーマン,2009/03,10,1,12,101008,310873,412649,137736,7298,,4015,17307
0000263,キッコーマン,2010/03,10,1,12,101008,311175,285690,97680,7684,,3771,15623
0000263,キッコーマン,2011/03,10,1,12,101008,298867,283463,96107,6454,,3530,14489
0000263,キッコーマン,2012/03,10,1,12,101008,331371,283239,96805,6119,,3567,18014
0000263,キッコーマン,2013/03,10,1,12,101008,337051,300245,103407,7012,,3727,14199
0000263,キッコーマン,2014/03,10,1,12,101008,349103,343168,114404,8297,,3564,17265
0000263,キッコーマン,2015/03,10,1,12,101008,378766,371339,120590,8506,,3598,13087
0000263,キッコーマン,2016/03,10,1,12,101008,365671,408372,127558,9176,,3662,14795
0000263,キッコーマン,2017/03,10,1,12,101008,361248,402174,126988,10541,,3943,12165
0000263,キッコーマン,2018/03,10,1,12,101008,343929,430602,133673,11165,,3772,18180
0000263,キッコーマン,2019/03,10,1,12,101008,362119,453565,137341,10952,,3816,28346
0000263,キッコーマン,2020/03,10,3,12,101008,398698,439627,114187,14685,,4406,29103
0000263,キッコーマン,2021/03,10,3,12,101008,438508,439411,111583,14373,,4758,20946
0000263,キッコーマン,2022/03,10,3,12,101008,503061,516440,126555,14550,,4892,24617
0000264,味の素,2006/03,10,1,12,101008,997405,1106807,251476,28466,,30535,79162
0000264,味の素,2007/03,10,1,12,101008,1061688,1158510,266658,31157,,31762,76386
0000264,味の素,2008/03,10,1,12,101008,1100709,1216572,299074,33301,,32874,62780
0000264,味の素,2009/03,10,1,12,101008,1057786,1190371,316420,31276,,33765,58293
0000264,味の素,2010/03,10,1,12,101008,1082238,1170876,321264,34213,,35633,44117
0000264,味の素,2011/03,10,1,12,101008,1077418,1207695,333604,33628,,36906,45772
0000264,味の素,2012/03,10,1,12,101008,1097057,1197313,331203,32571,,34836,56778
0000264,味の素,2013/03,10,1,12,101008,1091741,984967,313104,32700,,32626,61590
0000264,味の素,2014/03,10,1,12,101008,1093165,951359,253957,21421,24316,31962,50602
0000264,味の素,2015/03,10,1,12,101008,1255090,1006630,272601,25278,23859,32228,50927
0000264,味の素,2016/03,10,3,12,101008,1273893,1149427,268724,32371,27611,26591,
0000264,味の素,2017/03,10,3,12,101008,1350105,1091195,265567,35148,26399,27134,89677
0000264,味の素,2018/03,10,3,12,101008,1426230,1114784,275126,35583,25400,27833,79417
0000264,味の素,2019/03,10,3,12,101008,1393869,1114308,273430,33895,22971,27823,79632
0000264,味の素,2020/03,10,3,12,101008,1353616,1100039,274595,35923,22121,27596,83666
0000264,味の素,2021/03,10,3,12,101008,1431289,1071453,268499,38019,18439,25900,91834
0000264,味の素,2022/03,10,3,12,101008,1457060,1149370,281124,36533,19496,24842,74102
0000270,ニチレイ,2006/03,10,1,12,101010,268501,469411,75563,3896,21208,2042,6553
0000270,ニチレイ,2007/03,10,1,12,101010,269166,457655,70651,4386,19114,2034,8958
0000270,ニチレイ,2008/03,10,1,12,101010,257812,463591,72439,4956,19611,2050,7044
0000270,ニチレイ,2009/03,10,1,12,101010,287296,474515,72185,4010,16647,2191,13972
0000270,ニチレイ,2010/03,10,1,12,101010,277496,438111,71143,3115,17145,1986,23610
0000270,ニチレイ,2011/03,10,1,12,101010,284562,437808,70684,3056,17627,1806,21096
0000270,ニチレイ,2012/03,10,1,12,101010,290537,454931,70741,3121,18674,1697,11657
0000270,ニチレイ,2013/03,10,1,12,101010,297903,470126,73541,3040,20492,1817,12095
0000270,ニチレイ,2014/03,10,1,12,101010,318507,511189,77472,3153,21855,1607,23347
0000270,ニチレイ,2015/03,10,1,12,101010,342014,519963,56376,3293,1167,1730,24171
0000270,ニチレイ,2016/03,10,1,12,101010,338497,535351,59501,3487,1608,1600,16175
0000270,ニチレイ,2017/03,10,1,12,101010,346195,539657,61831,5188,1418,1559,13887
0000270,ニチレイ,2018/03,10,1,12,101010,367268,568032,62940,4153,1317,1986,24952
0000270,ニチレイ,2019/03,10,1,12,101010,377257,580141,63704,3449,1021,2359,24132
0000270,ニチレイ,2020/03,10,1,12,101010,390004,584858,68038,4534,1077,2486,27287
0000270,ニチレイ,2021/03,10,1,12,101010,405719,572757,65853,2886,1122,2403,37776
0000270,ニチレイ,2022/03,10,1,12,101010,427606,602696,70835,3355,1258,1939,27913
0000271,キユーピー,2006/11,10,1,12,101008,290186,456067,96665,8897,,3196,15316
0000271,キユーピー,2007/11,10,1,12,101008,292823,468006,95882,8799,,3229,11263
0000271,キユーピー,2008/11,10,1,12,101008,291792,473951,92629,8328,19154,3218,13091
0000271,キユーピー,2009/11,10,1,12,101008,275650,452239,91529,7672,17586,3167,11935
0000271,キユーピー,2010/11,10,1,12,101008,287957,471010,94268,7825,18192,3172,12596
0000271,キユーピー,2011/11,10,1,12,101008,275790,486435,96271,7445,18197,3232,13418
0000271,キユーピー,2012/11,10,1,12,101008,306515,504997,101696,7949,19481,3421,20916
0000271,キユーピー,2013/11,10,1,12,101008,334655,530549,105864,7932,20453,3660,27122
0000271,キユーピー,2014/11,10,1,12,101008,356994,553404,110018,8020,21351,3882,30111
0000271,キユーピー,2015/11,10,1,12,101008,373017,549774,90931,8726,3457,4201,32369
0000271,キユーピー,2016/11,10,1,12,101008,385914,552306,93639,8736,3684,4028,32968
0000271,キユーピー,2017/11,10,1,12,101008,419207,561688,97654,9469,3948,4058,27182
0000271,キユーピー,2018/11,10,1,12,101008,419736,573525,100078,9142,3930,4142,32105
0000271,キユーピー,2019/11,10,1,12,101008,444309,545723,100933,9487,4029,4156,28569
0000271,キユーピー,2020/11,10,1,12,101008,454276,531103,97009,9032,3558,3963,26102
0000271,キユーピー,2021/11,10,1,12,101008,381003,407039,96260,9576,3175,4033,12100
0000276,日清食品ホールディングス,2006/03,10,1,12,101010,366801,321700,131512,12327,74780,2726,3516
0000276,日清食品ホールディングス,2007/03,10,1,12,101010,410407,358238,149207,12423,87208,3163,6151
0000276,日清食品ホールディングス,2008/03,10,1,12,101010,392694,385469,162133,12168,90857,3446,10766
